Col_1,Col_2,Col_3,Col_4,Col_5,Col_6,Col_7,Col_8,Col_9,Col_10,Col_11,Col_12,Col_13,Col_14,Col_15,Col_16,Col_17,Col_18,Col_19
42103876,KE,ORD,261,00:00.0,ICN,ORD,300,2267,0,0,I,55:29.7,10876572|180|42103876|I-Import,14464239,0,55:29.7,agi_bideveloper2,INSERT
15415046,BA,ATL,227,00:00.0,LHR,ATL,4,917,0,0,I,55:29.7,10876936|125|15415046|I-Import,14462182,0,55:29.7,agi_bideveloper2,INSERT
17609395,7L,GYD,34,00:00.0,PVG,GYD,0,0,0,0,I,55:29.7,10870804|501|17609395|T-Import,14460350,0,55:29.7,agi_bideveloper2,INSERT
54437806,NH,ORD,9171,00:00.0,ORD,NRT,6,1223.5,1223.5,0,E,55:29.7,10878172|205|54437806|E,14464787,0,55:29.7,agi_bideveloper2,INSERT
28738791,KE,ORD,261,00:00.0,ICN,ORD,244,1548.6,0,0,I,55:29.7,10876573|180|28738791|I-Import,14464240,0,55:29.7,agi_bideveloper2,INSERT
13498634,BA,ATL,227,00:00.0,LHR,ATL,2,567,0,0,I,55:29.7,10876937|125|13498634|I-Import,14462183,0,55:29.7,agi_bideveloper2,INSERT
17609395,7L,GYD,34,00:00.0,PVG,GYD,0,0,0,0,I,55:29.7,10870805|501|17609395|T-Import,14460351,0,55:29.7,agi_bideveloper2,INSERT
69046692,NH,ORD,9171,00:00.0,ORD,NRT,9,2200.8,2200.8,0,E,55:29.7,10878173|205|69046692|E,14464788,0,55:29.7,agi_bideveloper2,INSERT
42122286,KE,ORD,261,00:00.0,ICN,ORD,98,2032,0,0,I,55:29.7,10876574|180|42122286|I-Import,14464241,0,55:29.7,agi_bideveloper2,INSERT
14586806,BA,ATL,227,00:00.0,LHR,ATL,4,248,0,0,I,55:29.7,10876938|125|14586806|I-Import,14462184,0,55:29.7,agi_bideveloper2,INSERT
17609395,7L,GYD,34,00:00.0,PVG,GYD,0,0,0,0,I,55:29.7,10870806|501|17609395|T-Import,14460352,0,55:29.7,agi_bideveloper2,INSERT
61204636,NH,ORD,9171,00:00.0,ORD,NRT,2,2460,2460,0,E,55:29.7,10878174|205|61204636|E,14464789,0,55:29.7,agi_bideveloper2,INSERT
42122146,KE,ORD,261,00:00.0,ICN,ORD,128,2549,0,0,I,55:29.7,10876575|180|42122146|I-Import,14464242,0,55:29.7,agi_bideveloper2,INSERT
13612196,BA,ATL,227,00:00.0,LHR,ATL,1,181,0,0,I,55:29.7,10876939|125|13612196|I-Import,14462185,0,55:29.7,agi_bideveloper2,INSERT
17609395,7L,GYD,34,00:00.0,PVG,GYD,0,0,0,0,I,55:29.7,10870807|501|17609395|T-Import,14460353,0,55:29.7,agi_bideveloper2,INSERT
54437806,NH,ORD,9171,00:00.0,ORD,NRT,4,600,600,0,E,55:29.7,10878175|205|54437806|E,14464790,0,55:29.7,agi_bideveloper2,INSERT
42088384,KE,ORD,261,00:00.0,ICN,ORD,67,1371,0,0,I,55:29.7,10876576|180|42088384|I-Import,14464243,0,55:29.7,agi_bideveloper2,INSERT
93940534,BA,ATL,227,00:00.0,LHR,ATL,1,24,0,0,I,55:29.7,10876940|125|93940534|I-Import,14462186,0,55:29.7,agi_bideveloper2,INSERT
17609395,7L,GYD,34,00:00.0,PVG,GYD,0,0,0,0,I,55:29.7,10870808|501|17609395|T-Import,14460354,0,55:29.7,agi_bideveloper2,INSERT
69046692,NH,ORD,9171,00:00.0,ORD,NRT,5,2000.4,2000.4,0,E,55:29.7,10878176|205|69046692|E,14464791,0,55:29.7,agi_bideveloper2,INSERT
42089036,KE,ORD,261,00:00.0,ICN,ORD,42,851.3,0,0,I,55:29.7,10876577|180|42089036|I-Import,14464244,0,55:29.7,agi_bideveloper2,INSERT
14587661,BA,ATL,227,00:00.0,LHR,ATL,2,754,0,0,I,55:29.7,10876941|125|14587661|I-Import,14462187,0,55:29.7,agi_bideveloper2,INSERT
17609395,7L,GYD,34,00:00.0,PVG,GYD,0,0,0,0,I,55:29.7,10870809|501|17609395|T-Import,14460355,0,55:29.7,agi_bideveloper2,INSERT
54384691,NH,ORD,9171,00:00.0,ORD,NRT,1,17,17,0,E,55:29.7,10878177|205|54384691|E,14464792,0,55:29.7,agi_bideveloper2,INSERT
28680621,KE,ORD,261,00:00.0,ICN,ORD,145,1905.1,0,0,I,55:29.7,10876578|180|28680621|I-Import,14464245,0,55:29.7,agi_bideveloper2,INSERT
14668614,BA,ATL,227,00:00.0,LHR,ATL,3,30,0,0,I,55:29.7,10876942|125|14668614|I-Import,14462188,0,55:29.7,agi_bideveloper2,INSERT
17609395,7L,GYD,34,00:00.0,PVG,GYD,0,0,0,0,I,55:29.7,10870810|501|17609395|T-Import,14460356,0,55:29.7,agi_bideveloper2,INSERT
54289244,NH,ORD,9171,00:00.0,ORD,NRT,2,393,393,0,E,55:29.7,10878178|205|54289244|E,14464793,0,55:29.7,agi_bideveloper2,INSERT
29250174,KE,ORD,261,00:00.0,ICN,ORD,2,319,0,0,I,55:29.7,10876579|180|29250174|I-Import,14464246,0,55:29.7,agi_bideveloper2,INSERT
14370926,BA,ATL,227,00:00.0,LHR,ATL,1,3,0,0,I,55:29.7,10876943|125|14370926|T-Import,14462189,0,55:29.7,agi_bideveloper2,INSERT
17609406,7L,GYD,34,00:00.0,PVG,GYD,0,0,0,0,I,55:29.7,10870811|501|17609406|T-Import,14460357,0,55:29.7,agi_bideveloper2,INSERT
98936110,NH,ORD,9171,00:00.0,ORD,NRT,1,28,28,0,E,55:29.7,10878179|205|98936110|E,14464794,0,55:29.7,agi_bideveloper2,INSERT
42812313,KE,ORD,261,00:00.0,ICN,ORD,1,242.5,0,0,I,55:29.7,10876580|180|42812313|I-Import,14464247,0,55:29.7,agi_bideveloper2,INSERT
11215890,BA,ATL,227,00:00.0,LHR,ATL,8,313.3,0,0,I,55:29.7,10876944|125|11215890|I-Import,14462190,0,55:29.7,agi_bideveloper2,INSERT
17609406,7L,GYD,34,00:00.0,PVG,GYD,0,0,0,0,I,55:29.7,10870812|501|17609406|T-Import,14460358,0,55:29.7,agi_bideveloper2,INSERT
57580913,NH,ORD,9171,00:00.0,ORD,NRT,1,291,291,0,E,55:29.7,10878180|205|57580913|E,14464795,0,55:29.7,agi_bideveloper2,INSERT
28738780,KE,ORD,261,00:00.0,ICN,ORD,45,307.9,0,0,I,55:29.7,10876581|180|28738780|I-Import,14464248,0,55:29.7,agi_bideveloper2,INSERT
63874042,BA,ATL,227,00:00.0,LHR,ATL,1,420,0,0,I,55:29.7,10876945|075|63874042|I-Import,14462191,0,55:29.7,agi_bideveloper2,INSERT
32193210,CZ,JFK,2546,00:00.0,JFK,CAN,4,728,728,0,E,55:29.7,10873735|784|32193210|E,14460359,0,55:29.7,agi_bideveloper2,INSERT
54529506,NH,ORD,9171,00:00.0,ORD,NRT,1,100,100,0,E,55:29.7,10878181|205|54529506|E,14464796,0,55:29.7,agi_bideveloper2,INSERT
28103946,KE,ORD,261,00:00.0,ICN,ORD,1,45,0,0,I,55:29.7,10876582|180|28103946|I-Import,14464249,0,55:29.7,agi_bideveloper2,INSERT
63874171,BA,ATL,227,00:00.0,LHR,ATL,1,406,0,0,I,55:29.7,10876946|075|63874171|I-Import,14462192,0,55:29.7,agi_bideveloper2,INSERT
4750863,QR,ORD,8597,00:00.0,ORD,DOH,2,981.4,981.4,0,E,55:29.7,10873750|157|04750863|E,14460360,0,55:29.7,agi_bideveloper2,INSERT
54431720,NH,ORD,9171,00:00.0,ORD,NRT,1,60,60,0,E,55:29.7,10878182|205|54431720|E,14464797,0,55:29.7,agi_bideveloper2,INSERT
28738791,KE,ORD,261,00:00.0,ICN,ORD,235,1491.4,0,0,I,55:29.7,10876583|180|28738791|I-Import,14464250,0,55:29.7,agi_bideveloper2,INSERT
13621344,BA,ATL,227,00:00.0,LHR,ATL,1,95,0,0,I,55:29.7,10876947|125|13621344|T-Import,14462193,0,55:29.7,agi_bideveloper2,INSERT
4728452,QR,ORD,8597,00:00.0,ORD,DOH,1,501.8,501.8,0,E,55:29.7,10873751|157|04728452|E,14460361,0,55:29.7,agi_bideveloper2,INSERT
54437806,NH,ORD,9171,00:00.0,ORD,NRT,4,760.4,760.4,0,E,55:29.7,10878183|205|54437806|E,14464798,0,55:29.7,agi_bideveloper2,INSERT
40052353,KE,ORD,261,00:00.0,ICN,ORD,5,763,0,0,I,55:29.7,10876584|180|40052353|I-Import,14464251,0,55:29.7,agi_bideveloper2,INSERT
13621834,BA,ATL,227,00:00.0,LHR,ATL,1,87,0,0,I,55:29.7,10876948|125|13621834|I-Import,14462194,0,55:29.7,agi_bideveloper2,INSERT
4734623,QR,ORD,8597,00:00.0,ORD,DOH,4,30.3,30.3,0,E,55:29.7,10873774|157|04734623|E,14460362,0,55:29.7,agi_bideveloper2,INSERT
54501775,NH,ORD,9171,00:00.0,ORD,NRT,2,3729,3729,0,E,55:29.7,10878184|205|54501775|E,14464799,0,55:29.7,agi_bideveloper2,INSERT
40065211,KE,ORD,261,00:00.0,ICN,ORD,1,180,0,0,I,55:29.7,10876585|180|40065211|I-Import,14464252,0,55:29.7,agi_bideveloper2,INSERT
96211382,BA,ATL,227,00:00.0,LHR,ATL,1,40,0,0,I,55:29.7,10876949|125|96211382|I-Import,14462195,0,55:29.7,agi_bideveloper2,INSERT
4743970,QR,ORD,8597,00:00.0,ORD,DOH,1,533.8,533.8,0,E,55:29.7,10873775|157|04743970|E,14460363,0,55:29.7,agi_bideveloper2,INSERT
87644314,TK,ORD,6,00:00.0,ORD,IST,1,11,11,0,E,55:29.7,10877173|235|87644314|E,14463171,0,55:29.7,agi_bideveloper2,INSERT
40070122,KE,ORD,261,00:00.0,ICN,ORD,17,263.5,0,0,I,55:29.7,10876586|180|40070122|I-Import,14464253,0,55:29.7,agi_bideveloper2,INSERT
15628185,BA,ATL,227,00:00.0,LHR,ATL,1,30,16049,0,I,55:29.7,10876950|125|15628185|I-Import,14462196,0,55:29.7,agi_bideveloper2,INSERT
4743970,QR,ORD,8597,00:00.0,ORD,DOH,5,1815.3,1815.3,0,E,55:29.7,10873778|157|04743970|E,14460364,0,55:29.7,agi_bideveloper2,INSERT
87644314,TK,IST,6,00:00.0,ORD,IST,0,0,0,0,I,55:29.7,10877173|235|87644314|T-Import,14463172,0,55:29.7,agi_bideveloper2,INSERT
40092566,KE,ORD,261,00:00.0,ICN,ORD,6,1299,0,0,I,55:29.7,10876587|180|40092566|I-Import,14464254,0,55:29.7,agi_bideveloper2,INSERT
15441090,BA,ATL,227,00:00.0,LHR,ATL,5,65,0,0,I,55:29.7,10876951|125|15441090|I-Import,14462197,0,55:29.7,agi_bideveloper2,INSERT
4760114,QR,ORD,8597,00:00.0,ORD,DOH,2,7.7,7.7,0,E,55:29.7,10873779|157|04760114|E,14460365,0,55:29.7,agi_bideveloper2,INSERT
50623915,FI,ORD,852,00:00.0,ORD,KEF,4,297.6,297.6,0,E,55:29.7,10877174|108|50623915|E,14463173,0,55:29.7,agi_bideveloper2,INSERT
40070461,KE,ORD,261,00:00.0,ICN,ORD,1,35,0,0,I,55:29.7,10876588|180|40070461|I-Import,14464255,0,55:29.7,agi_bideveloper2,INSERT
14768736,BA,EWR,189,00:00.0,LHR,EWR,1,212,0,0,I,55:29.7,10876961|125|14768736|I-Import,14462198,0,55:29.7,agi_bideveloper2,INSERT
32176605,CZ,JFK,2546,00:00.0,JFK,CAN,2,812,812,0,E,55:29.7,10873782|784|32176605|E,14460366,0,55:29.7,agi_bideveloper2,INSERT
19129180,BA,ATL,226,00:00.0,ATL,LHR,1,129,129,0,E,55:29.7,10877175|125|19129180|E,14463174,0,55:29.7,agi_bideveloper2,INSERT
30293583,AV,MIA,396,00:00.0,MGA,MIA,0,0,45,0,I,55:29.7,10876589|202|30293583|I-Import,14464256,0,55:29.7,agi_bideveloper2,INSERT
91409920,QT,MIA,4080,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10875605|729|91409920|T-Import,14462199,0,55:29.7,agi_bideveloper2,INSERT
55523742,ET,ORD,3712,00:00.0,ADD,ORD,8,2133.5,0,0,I,55:29.7,10873880|071|55523742|I-Import,14460367,0,55:29.7,agi_bideveloper2,INSERT
19172355,BA,ATL,226,00:00.0,ATL,LHR,1,8,8,0,E,55:29.7,10877176|125|19172355|E,14463175,0,55:29.7,agi_bideveloper2,INSERT
67425783,DL,JFK,5018L,00:00.0,JFK,CLE,5,45.4,45.4,0,E,55:29.7,10876590|006|67425783|E,14464257,0,55:29.7,agi_bideveloper2,INSERT
45090076,QT,MIA,4080,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10875606|729|45090076|I-Import,14462200,0,55:29.7,agi_bideveloper2,INSERT
55523812,ET,ORD,3712,00:00.0,ADD,ORD,7,1858.8,64453.9,0,I,55:29.7,10873881|071|55523812|I-Import,14460368,0,55:29.7,agi_bideveloper2,INSERT
93254210,TK,IST,6319,00:00.0,IST,ORD,189,2630,2630,0,E,55:29.7,10877178|235|93254210|E,14463176,0,55:29.7,agi_bideveloper2,INSERT
87695521,TK,MIA,78,00:00.0,MIA,IST,2,25,25,0,E,55:29.7,10876591|235|87695521|E,14464258,0,55:29.7,agi_bideveloper2,INSERT
45089726,QT,MIA,4080,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10875607|729|45089726|I-Import,14462201,0,55:29.7,agi_bideveloper2,INSERT
55523764,ET,ORD,3712,00:00.0,ADD,ORD,8,2026.6,0,0,I,55:29.7,10873882|071|55523764|I-Import,14460369,0,55:29.7,agi_bideveloper2,INSERT
93254210,TK,ORD,6319,00:00.0,IST,ORD,189,2630,0,0,I,55:29.7,10877178|235|93254210|I-Import,14463177,0,55:29.7,agi_bideveloper2,INSERT
87695521,TK,IST,78,00:00.0,MIA,IST,0,0,0,0,I,55:29.7,10876591|235|87695521|T-Import,14464259,0,55:29.7,agi_bideveloper2,INSERT
45090172,QT,MIA,4080,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10875608|729|45090172|I-Import,14462202,0,55:29.7,agi_bideveloper2,INSERT
55523775,ET,ORD,3712,00:00.0,ADD,ORD,8,2212,0,0,I,55:29.7,10873883|071|55523775|I-Import,14460370,0,55:29.7,agi_bideveloper2,INSERT
92113011,TK,IST,6319,00:00.0,IST,ORD,4,2872.5,2872.5,0,E,55:29.7,10877179|235|92113011|E,14463178,0,55:29.7,agi_bideveloper2,INSERT
99374376,AA,DFW,2655,00:00.0,DFW,PDX,1,136.1,136.1,0,E,55:29.7,10876592|001|99374376|E,14464260,0,55:29.7,agi_bideveloper2,INSERT
45090743,QT,MIA,4080,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10875609|729|45090743|I-Import,14462203,0,55:29.7,agi_bideveloper2,INSERT
55328372,ET,ORD,3712,00:00.0,ADD,ORD,4,2309,0,0,I,55:29.7,10873884|071|55328372|I-Import,14460371,0,55:29.7,agi_bideveloper2,INSERT
92113011,TK,ORD,6319,00:00.0,IST,ORD,4,2872.5,0,0,I,55:29.7,10877179|235|92113011|I-Import,14463179,0,55:29.7,agi_bideveloper2,INSERT
67477325,DL,JFK,227,00:00.0,JFK,GRU,49,251.7,251.7,0,E,55:29.7,10880042|006|67477325|E,14464261,0,55:29.7,agi_bideveloper2,INSERT
45089866,QT,MIA,4080,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10875610|729|45089866|I-Import,14462204,0,55:29.7,agi_bideveloper2,INSERT
55618511,ET,ORD,3712,00:00.0,ADD,ORD,14,97.3,0,0,I,55:29.7,10873885|071|55618511|I-Import,14460372,0,55:29.7,agi_bideveloper2,INSERT
92131653,TK,IST,6319,00:00.0,IST,ORD,6,1927.5,1927.5,0,E,55:29.7,10877180|235|92131653|E,14463180,0,55:29.7,agi_bideveloper2,INSERT
21653413,DL,JFK,227,00:00.0,JFK,GRU,1,385,385,0,E,55:29.7,10880043|006|21653413|E,14464262,0,55:29.7,agi_bideveloper2,INSERT
45088890,QT,MIA,4080,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10875611|729|45088890|I-Import,14462205,0,55:29.7,agi_bideveloper2,INSERT
55618544,ET,ORD,3712,00:00.0,ADD,ORD,13,90.1,0,0,I,55:29.7,10873886|071|55618544|I-Import,14460373,0,55:29.7,agi_bideveloper2,INSERT
92131653,TK,ORD,6319,00:00.0,IST,ORD,6,1927.5,0,0,I,55:29.7,10877180|235|92131653|I-Import,14463181,0,55:29.7,agi_bideveloper2,INSERT
21639870,DL,JFK,227,00:00.0,JFK,GRU,1,99.7,99.7,0,E,55:29.7,10880044|006|21639870|E,14464263,0,55:29.7,agi_bideveloper2,INSERT
45090091,QT,MIA,4080,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10875612|729|45090091|I-Import,14462206,0,55:29.7,agi_bideveloper2,INSERT
55523786,ET,ORD,3712,00:00.0,ADD,ORD,9,2119.5,0,0,I,55:29.7,10873887|071|55523786|I-Import,14460374,0,55:29.7,agi_bideveloper2,INSERT
93256310,TK,IST,6319,00:00.0,IST,ORD,9,1699,1699,0,E,55:29.7,10877181|235|93256310|E,14463182,0,55:29.7,agi_bideveloper2,INSERT
21639870,DL,JFK,227,00:00.0,JFK,GRU,5,498.3,498.3,0,E,55:29.7,10880045|006|21639870|E,14464264,0,55:29.7,agi_bideveloper2,INSERT
45089741,QT,MIA,4080,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10875613|729|45089741|I-Import,14462207,0,55:29.7,agi_bideveloper2,INSERT
55523812,ET,ORD,3712,00:00.0,ADD,ORD,9,2389.9,0,0,I,55:29.7,10873888|071|55523812|I-Import,14460375,0,55:29.7,agi_bideveloper2,INSERT
93256310,TK,ORD,6319,00:00.0,IST,ORD,9,1699,0,0,I,55:29.7,10877181|235|93256310|I-Import,14463183,0,55:29.7,agi_bideveloper2,INSERT
21639870,DL,JFK,227,00:00.0,JFK,GRU,5,498.3,498.3,0,E,55:29.7,10880046|006|21639870|E,14464265,0,55:29.7,agi_bideveloper2,INSERT
45089774,QT,MIA,4080,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10875614|729|45089774|I-Import,14462208,0,55:29.7,agi_bideveloper2,INSERT
55616481,ET,ORD,3712,00:00.0,ADD,ORD,198,2089.1,0,0,I,55:29.7,10873889|071|55616481|I-Import,14460376,0,55:29.7,agi_bideveloper2,INSERT
94035082,TK,IST,6319,00:00.0,IST,ORD,61,807.5,807.5,0,E,55:29.7,10877182|235|94035082|E,14463184,0,55:29.7,agi_bideveloper2,INSERT
21639870,DL,JFK,227,00:00.0,JFK,GRU,5,498.3,498.3,0,E,55:29.7,10880047|006|21639870|E,14464266,0,55:29.7,agi_bideveloper2,INSERT
45104986,QT,MIA,4080,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10875615|729|45104986|I-Import,14462209,0,55:29.7,agi_bideveloper2,INSERT
55618511,ET,ORD,3712,00:00.0,ADD,ORD,228,1585.7,0,0,I,55:29.7,10873890|071|55618511|I-Import,14460377,0,55:29.7,agi_bideveloper2,INSERT
94035082,TK,ORD,6319,00:00.0,IST,ORD,61,807.5,0,0,I,55:29.7,10877182|235|94035082|I-Import,14463185,0,55:29.7,agi_bideveloper2,INSERT
21639870,DL,JFK,227,00:00.0,JFK,GRU,1,99.7,99.7,0,E,55:29.7,10880048|006|21639870|E,14464267,0,55:29.7,agi_bideveloper2,INSERT
45089855,QT,MIA,4080,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10875616|729|45089855|I-Import,14462210,0,55:29.7,agi_bideveloper2,INSERT
55523775,ET,ORD,3712,00:00.0,ADD,ORD,3,829.5,0,0,I,55:29.7,10873891|071|55523775|I-Import,14460378,0,55:29.7,agi_bideveloper2,INSERT
93254210,TK,IST,6319,00:00.0,IST,ORD,12,166,166,0,E,55:29.7,10877183|235|93254210|E,14463186,0,55:29.7,agi_bideveloper2,INSERT
67435900,DL,MIA,1589,00:00.0,ATL,MIA,0,0,51,0,I,55:29.7,10880049|006|67435900|I-Import,14464268,0,55:29.7,agi_bideveloper2,INSERT
45090205,QT,MIA,4080,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10875617|729|45090205|I-Import,14462211,0,55:29.7,agi_bideveloper2,INSERT
55523742,ET,ORD,3712,00:00.0,ADD,ORD,6,1600.2,0,0,I,55:29.7,10873892|071|55523742|I-Import,14460379,0,55:29.7,agi_bideveloper2,INSERT
93254210,TK,ORD,6319,00:00.0,IST,ORD,12,166,0,0,I,55:29.7,10877183|235|93254210|I-Import,14463187,0,55:29.7,agi_bideveloper2,INSERT
67482155,DL,MIA,1589,00:00.0,ATL,MIA,0,0,0,0,I,55:29.7,10880050|006|67482155|I-Import,14464269,0,55:29.7,agi_bideveloper2,INSERT
45088960,QT,MIA,4080,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10875618|729|45088960|I-Import,14462212,0,55:29.7,agi_bideveloper2,INSERT
55618544,ET,ORD,3712,00:00.0,ADD,ORD,184,1274.8,0,0,I,55:29.7,10873893|071|55618544|I-Import,14460380,0,55:29.7,agi_bideveloper2,INSERT
45018422,QT,MIA,4000,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10879640|729|45018422|I-Import,14463188,0,55:29.7,agi_bideveloper2,INSERT
67482214,DL,MIA,1589,00:00.0,ATL,MIA,0,0,0,0,I,55:29.7,10880051|006|67482214|I-Import,14464270,0,55:29.7,agi_bideveloper2,INSERT
45090065,QT,MIA,4080,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10875619|729|45090065|I-Import,14462213,0,55:29.7,agi_bideveloper2,INSERT
55616481,ET,ORD,3712,00:00.0,ADD,ORD,205,2128.8,0,0,I,55:29.7,10873894|071|55616481|I-Import,14460381,0,55:29.7,agi_bideveloper2,INSERT
45018433,QT,MIA,4000,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10879641|729|45018433|I-Import,14463189,0,55:29.7,agi_bideveloper2,INSERT
67433763,DL,MIA,1589,00:00.0,ATL,MIA,0,0,0,0,I,55:29.7,10880052|006|67433763|I-Import,14464271,0,55:29.7,agi_bideveloper2,INSERT
45089800,QT,MIA,4080,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10875620|729|45089800|I-Import,14462214,0,55:29.7,agi_bideveloper2,INSERT
55523812,ET,ORD,3712,00:00.0,ADD,ORD,8,2124.3,0,0,I,55:29.7,10873895|071|55523812|I-Import,14460382,0,55:29.7,agi_bideveloper2,INSERT
45018385,QT,MIA,4000,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10879642|729|45018385|I-Import,14463190,0,55:29.7,agi_bideveloper2,INSERT
45231793,AV,MIA,8,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10880053|729|45231793|I-Import,14464272,0,55:29.7,agi_bideveloper2,INSERT
44913956,QT,MIA,4080,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10875621|729|44913956|I-Import,14462215,0,55:29.7,agi_bideveloper2,INSERT
55523753,ET,ORD,3712,00:00.0,ADD,ORD,8,2143.3,0,0,I,55:29.7,10873896|071|55523753|I-Import,14460383,0,55:29.7,agi_bideveloper2,INSERT
45204655,QT,MIA,4000,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10879643|729|45204655|I-Import,14463191,0,55:29.7,agi_bideveloper2,INSERT
90892572,AV,MIA,8,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10880054|729|90892572|I-Import,14464273,0,55:29.7,agi_bideveloper2,INSERT
45135580,QT,MIA,4080,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10875622|729|45135580|I-Import,14462216,0,55:29.7,agi_bideveloper2,INSERT
55320300,ET,ORD,3712,00:00.0,ADD,ORD,79,1441.5,0,0,I,55:29.7,10873897|071|55320300|I-Import,14460384,0,55:29.7,agi_bideveloper2,INSERT
45018444,QT,MIA,4000,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10879644|729|45018444|I-Import,14463192,0,55:29.7,agi_bideveloper2,INSERT
49906640,AV,MIA,8,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10880055|729|49906640|I-Import,14464274,0,55:29.7,agi_bideveloper2,INSERT
45240171,QT,MIA,4080,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10875623|729|45240171|I-Import,14462217,0,55:29.7,agi_bideveloper2,INSERT
55616621,ET,ORD,3712,00:00.0,ADD,ORD,6,2182.7,0,0,I,55:29.7,10873898|071|55616621|I-Import,14460385,0,55:29.7,agi_bideveloper2,INSERT
45018400,QT,MIA,4000,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10879645|729|45018400|I-Import,14463193,0,55:29.7,agi_bideveloper2,INSERT
45086064,AV,MIA,8,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10880056|729|45086064|I-Import,14464275,0,55:29.7,agi_bideveloper2,INSERT
45125356,QT,MIA,4080,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10875624|729|45125356|I-Import,14462218,0,55:29.7,agi_bideveloper2,INSERT
55523775,ET,ORD,3712,00:00.0,ADD,ORD,8,2212,0,0,I,55:29.7,10873899|071|55523775|I-Import,14460386,0,55:29.7,agi_bideveloper2,INSERT
45018396,QT,MIA,4000,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10879646|729|45018396|I-Import,14463194,0,55:29.7,agi_bideveloper2,INSERT
49907911,AV,MIA,8,00:00.0,BOG,MIA,0,0,2197.5,0,I,55:29.7,10880057|729|49907911|I-Import,14464276,0,55:29.7,agi_bideveloper2,INSERT
45240171,QT,MIA,4080,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10875625|729|45240171|I-Import,14462219,0,55:29.7,agi_bideveloper2,INSERT
55523764,ET,ORD,3712,00:00.0,ADD,ORD,8,2026.7,0,0,I,55:29.7,10873900|071|55523764|I-Import,14460387,0,55:29.7,agi_bideveloper2,INSERT
45204655,QT,MIA,4000,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10879647|729|45204655|I-Import,14463195,0,55:29.7,agi_bideveloper2,INSERT
44946075,AV,MIA,8,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10880058|729|44946075|I-Import,14464277,0,55:29.7,agi_bideveloper2,INSERT
45194984,QT,MIA,4080,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10875626|729|45194984|I-Import,14462220,0,55:29.7,agi_bideveloper2,INSERT
55523775,ET,ORD,3712,00:00.0,ADD,ORD,5,1382.5,0,0,I,55:29.7,10873901|071|55523775|I-Import,14460388,0,55:29.7,agi_bideveloper2,INSERT
45018444,QT,MIA,4000,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10879648|729|45018444|I-Import,14463196,0,55:29.7,agi_bideveloper2,INSERT
49907900,AV,MIA,8,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10880059|729|49907900|I-Import,14464278,0,55:29.7,agi_bideveloper2,INSERT
45135580,QT,MIA,4080,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10875627|729|45135580|I-Import,14462221,0,55:29.7,agi_bideveloper2,INSERT
55523764,ET,ORD,3712,00:00.0,ADD,ORD,3,760,0,0,I,55:29.7,10873902|071|55523764|I-Import,14460389,0,55:29.7,agi_bideveloper2,INSERT
45204456,QT,MIA,4000,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10879649|729|45204456|I-Import,14463197,0,55:29.7,agi_bideveloper2,INSERT
45091266,AV,MIA,8,00:00.0,BOG,MIA,0,0,0,0,I,55:29.7,10880060|729|45091266|I-Import,14464279,0,55:29.7,agi_bideveloper2,INSERT
